"Index","CASRN","Chemical.Name","Source","Toxicity.Value","Organ","Reference","Effect","Dose.Converted","X.Doses","Dose","Dose.Unit1","Dose.Unit2","N.Animal","Obs.Animal","Species","Strain","Sex","Effect.Sex","Route","No.Days","Duration","Duration.type"
58,79436,"Dichloroacetic acid","IRIS",0.05,"liver","DeAngelo, AB; George, MH; House, DE. (1999) Hepatocarcinogenicity in the male B6C3F1 mouse following a life-time exposure to dichloroacetic acid in the drinking water: dose-response determination and modes of action. J Toxicol Environ Health 58:485-507.","hepatoadenoma and hepatocarcinoma","HEq",6,"0.0","mg/kg/day","g/L","50","18","Mouse","B6C3F1","M","M","Oral drinking water",NA,"90-100","Weeks"
58,79436,"Dichloroacetic acid","IRIS",0.05,"liver","DeAngelo, AB; George, MH; House, DE. (1999) Hepatocarcinogenicity in the male B6C3F1 mouse following a life-time exposure to dichloroacetic acid in the drinking water: dose-response determination and modes of action. J Toxicol Environ Health 58:485-507.","hepatoadenoma and hepatocarcinoma","HEq",6,"1.3","mg/kg/day","g/L","33","11","Mouse","B6C3F1","M","M","Oral drinking water",NA,"90-100","Weeks"
58,79436,"Dichloroacetic acid","IRIS",0.05,"liver","DeAngelo, AB; George, MH; House, DE. (1999) Hepatocarcinogenicity in the male B6C3F1 mouse following a life-time exposure to dichloroacetic acid in the drinking water: dose-response determination and modes of action. J Toxicol Environ Health 58:485-507.","hepatoadenoma and hepatocarcinoma","HEq",6,"13.2","mg/kg/day","g/L","25","14","Mouse","B6C3F1","M","M","Oral drinking water",NA,"90-100","Weeks"
58,79436,"Dichloroacetic acid","IRIS",0.05,"liver","DeAngelo, AB; George, MH; House, DE. (1999) Hepatocarcinogenicity in the male B6C3F1 mouse following a life-time exposure to dichloroacetic acid in the drinking water: dose-response determination and modes of action. J Toxicol Environ Health 58:485-507.","hepatoadenoma and hepatocarcinoma","HEq",6,"26.5","mg/kg/day","g/L","35","30","Mouse","B6C3F1","M","M","Oral drinking water",NA,"90-100","Weeks"
58,79436,"Dichloroacetic acid","IRIS",0.05,"liver","DeAngelo, AB; George, MH; House, DE. (1999) Hepatocarcinogenicity in the male B6C3F1 mouse following a life-time exposure to dichloroacetic acid in the drinking water: dose-response determination and modes of action. J Toxicol Environ Health 58:485-507.","hepatoadenoma and hepatocarcinoma","HEq",6,"47.5","mg/kg/day","g/L","21","21","Mouse","B6C3F1","M","M","Oral drinking water",NA,"90-100","Weeks"
58,79436,"Dichloroacetic acid","IRIS",0.05,"liver","DeAngelo, AB; George, MH; House, DE. (1999) Hepatocarcinogenicity in the male B6C3F1 mouse following a life-time exposure to dichloroacetic acid in the drinking water: dose-response determination and modes of action. J Toxicol Environ Health 58:485-507.","hepatoadenoma and hepatocarcinoma","HEq",6,"64.6","mg/kg/day","g/L","11","11","Mouse","B6C3F1","M","M","Oral drinking water",NA,"90-100","Weeks"
59,82280,"1-Amino-2-methylanthraquinone","CalEPA",0.15,"liver","National Cancer Institute (NCI, 1978). Bioassay of 1-Amino-2-methylanthraquinone for Possible Carcinogeniciry. Carcinogenesis Technical Report Series, Technical Report No. 111. US Department of Health, Education and Welfare, NCI Carcinogenesis Testing Program, Bethesda, MD.

National Toxicology Program (NTP, 1991). Chemical Status Report. US Department of Health and Human Services, NTP, Research Triangle Park, NC.","benign and malignant liver tumors","Dose",3,"0.0","% feed (TWA)","% feed (TWA)","48","3","Rat","Fischer 344","M/F","M","Oral diet",NA,"78","Weeks"
59,82280,"1-Amino-2-methylanthraquinone","CalEPA",0.15,"liver","National Cancer Institute (NCI, 1978). Bioassay of 1-Amino-2-methylanthraquinone for Possible Carcinogeniciry. Carcinogenesis Technical Report Series, Technical Report No. 111. US Department of Health, Education and Welfare, NCI Carcinogenesis Testing Program, Bethesda, MD.

National Toxicology Program (NTP, 1991). Chemical Status Report. US Department of Health and Human Services, NTP, Research Triangle Park, NC.","benign and malignant liver tumors","Dose",3,"0.1","% feed (TWA)","% feed (TWA)","50","25","Rat","Fischer 344","M/F","M","Oral diet",NA,"78","Weeks"
59,82280,"1-Amino-2-methylanthraquinone","CalEPA",0.15,"liver","National Cancer Institute (NCI, 1978). Bioassay of 1-Amino-2-methylanthraquinone for Possible Carcinogeniciry. Carcinogenesis Technical Report Series, Technical Report No. 111. US Department of Health, Education and Welfare, NCI Carcinogenesis Testing Program, Bethesda, MD.

National Toxicology Program (NTP, 1991). Chemical Status Report. US Department of Health and Human Services, NTP, Research Triangle Park, NC.","benign and malignant liver tumors","Dose",3,"0.2","% feed (TWA)","% feed (TWA)","48","24","Rat","Fischer 344","M/F","M","Oral diet",NA,"78","Weeks"
60,84651,"Anthraquinone, 9,10-   ","PPRTV",0.04,"liver","NTP (National Toxicology Program). (2005b) NTP technical report on the toxicology and carcinogenesis studies of anthraquinone (CAS no. 84-65-1) in F344/N rats and B6C3F1 mice (feed studies). NTP TR 494; NIH Publication No. 05-3953. U.S. Department of Health and Human Services, Public Health Service, Research Triangle Park, NC. Available online at http://ntp.niehs.nih.gov/files/TR494web1.pdf. Accessed on 4/8/2010.","Adenoma, carcinoma, or hepatoblastoma","HEq",4,"0.0","mg/kg/day","ppm","50","26","Mouse","B6C3F1","M/F","M","Oral diet",NA,"2","Years"
60,84651,"Anthraquinone, 9,10-   ","PPRTV",0.04,"liver","NTP (National Toxicology Program). (2005b) NTP technical report on the toxicology and carcinogenesis studies of anthraquinone (CAS no. 84-65-1) in F344/N rats and B6C3F1 mice (feed studies). NTP TR 494; NIH Publication No. 05-3953. U.S. Department of Health and Human Services, Public Health Service, Research Triangle Park, NC. Available online at http://ntp.niehs.nih.gov/files/TR494web1.pdf. Accessed on 4/8/2010.","Adenoma, carcinoma, or hepatoblastoma","HEq",4,"13.7","mg/kg/day","ppm","50","35","Mouse","B6C3F1","M/F","M","Oral diet",NA,"2","Years"
60,84651,"Anthraquinone, 9,10-   ","PPRTV",0.04,"liver","NTP (National Toxicology Program). (2005b) NTP technical report on the toxicology and carcinogenesis studies of anthraquinone (CAS no. 84-65-1) in F344/N rats and B6C3F1 mice (feed studies). NTP TR 494; NIH Publication No. 05-3953. U.S. Department of Health and Human Services, Public Health Service, Research Triangle Park, NC. Available online at http://ntp.niehs.nih.gov/files/TR494web1.pdf. Accessed on 4/8/2010.","Adenoma, carcinoma, or hepatoblastoma","HEq",4,"40.3","mg/kg/day","ppm","50","43","Mouse","B6C3F1","M/F","M","Oral diet",NA,"2","Years"
60,84651,"Anthraquinone, 9,10-   ","PPRTV",0.04,"liver","NTP (National Toxicology Program). (2005b) NTP technical report on the toxicology and carcinogenesis studies of anthraquinone (CAS no. 84-65-1) in F344/N rats and B6C3F1 mice (feed studies). NTP TR 494; NIH Publication No. 05-3953. U.S. Department of Health and Human Services, Public Health Service, Research Triangle Park, NC. Available online at http://ntp.niehs.nih.gov/files/TR494web1.pdf. Accessed on 4/8/2010.","Adenoma, carcinoma, or hepatoblastoma","HEq",4,"125.3","mg/kg/day","ppm","49","48","Mouse","B6C3F1","M/F","M","Oral diet",NA,"2","Years"
61,85687,"Butyl Benzyl Phthalate","PPRTV",0.0019,"pancreas","NTP (National Toxicology Program). 1997a. Carcinogenesis Studies of Butyl Benzyl Phthalate
in F344/N Rats (Feed Studies). Technical Report Series No. 458. U.S. Department of Health and
Human Services, National Institute of Environmental Health Sciences, Research Triangle Park,
NC.","pancreatic adenoma, carcinoma","Conv",4,"0.0","mg/kg-day","ppm diet","50","1","Rat","Fischer 344","M/F","M","Oral diet",NA,"2","Years"
61,85687,"Butyl Benzyl Phthalate","PPRTV",0.0019,"pancreas","NTP (National Toxicology Program). 1997a. Carcinogenesis Studies of Butyl Benzyl Phthalate
in F344/N Rats (Feed Studies). Technical Report Series No. 458. U.S. Department of Health and
Human Services, National Institute of Environmental Health Sciences, Research Triangle Park,
NC.","pancreatic adenoma, carcinoma","Conv",4,"120.0","mg/kg-day","ppm diet","49","2","Rat","Fischer 344","M/F","M","Oral diet",NA,"2","Years"
61,85687,"Butyl Benzyl Phthalate","PPRTV",0.0019,"pancreas","NTP (National Toxicology Program). 1997a. Carcinogenesis Studies of Butyl Benzyl Phthalate
in F344/N Rats (Feed Studies). Technical Report Series No. 458. U.S. Department of Health and
Human Services, National Institute of Environmental Health Sciences, Research Triangle Park,
NC.","pancreatic adenoma, carcinoma","Conv",4,"240.0","mg/kg-day","ppm diet","50","3","Rat","Fischer 344","M/F","M","Oral diet",NA,"2","Years"
61,85687,"Butyl Benzyl Phthalate","PPRTV",0.0019,"pancreas","NTP (National Toxicology Program). 1997a. Carcinogenesis Studies of Butyl Benzyl Phthalate
in F344/N Rats (Feed Studies). Technical Report Series No. 458. U.S. Department of Health and
Human Services, National Institute of Environmental Health Sciences, Research Triangle Park,
NC.","pancreatic adenoma, carcinoma","Conv",4,"500.0","mg/kg-day","ppm diet","50","11","Rat","Fischer 344","M/F","M","Oral diet",NA,"2","Years"
62,86306,"Diphenylnitrosamine","CalEPA",0.009,"bladder","Cardy RH, Lijinsky W, Hildebrandt PK. 1979. Neoplastic and nonneoplastic urinary bladder lesions induced in Fischer 344 rats and B6C3F1 hybrid mice by N-nitrosodiphenylamine. Ecotoxicol Environ 3:29-35.

National Cancer Institute (NCI). 1979. Bioassay of N-Nitrosodiphenylamine for Possible Carcinogenicity, Technical Report Series No. 164, DHEW Publication No. (NIH) 79-1720), Washington DC, US Government Printing Office.","transitional-cell carcinoma of the bladder","Conv",3,"0.0","mg/kg-day","ppm diet","19","0","Rat","Fischer 344","M/F","M","Oral diet",NA,"100","Weeks"
62,86306,"Diphenylnitrosamine","CalEPA",0.009,"bladder","Cardy RH, Lijinsky W, Hildebrandt PK. 1979. Neoplastic and nonneoplastic urinary bladder lesions induced in Fischer 344 rats and B6C3F1 hybrid mice by N-nitrosodiphenylamine. Ecotoxicol Environ 3:29-35.

National Cancer Institute (NCI). 1979. Bioassay of N-Nitrosodiphenylamine for Possible Carcinogenicity, Technical Report Series No. 164, DHEW Publication No. (NIH) 79-1720), Washington DC, US Government Printing Office.","transitional-cell carcinoma of the bladder","Conv",3,"79.0","mg/kg-day","ppm diet","46","0","Rat","Fischer 344","M/F","M","Oral diet",NA,"100","Weeks"
62,86306,"Diphenylnitrosamine","CalEPA",0.009,"bladder","Cardy RH, Lijinsky W, Hildebrandt PK. 1979. Neoplastic and nonneoplastic urinary bladder lesions induced in Fischer 344 rats and B6C3F1 hybrid mice by N-nitrosodiphenylamine. Ecotoxicol Environ 3:29-35.

National Cancer Institute (NCI). 1979. Bioassay of N-Nitrosodiphenylamine for Possible Carcinogenicity, Technical Report Series No. 164, DHEW Publication No. (NIH) 79-1720), Washington DC, US Government Printing Office.","transitional-cell carcinoma of the bladder","Conv",3,"316.0","mg/kg-day","ppm diet","45","16","Rat","Fischer 344","M/F","M","Oral diet",NA,"100","Weeks"
63,86306,"Diphenylnitrosamine","CalEPA",0.009,"bladder","Cardy RH, Lijinsky W, Hildebrandt PK. 1979. Neoplastic and nonneoplastic urinary bladder lesions induced in Fischer 344 rats and B6C3F1 hybrid mice by N-nitrosodiphenylamine. Ecotoxicol Environ 3:29-35.

National Cancer Institute (NCI). 1979. Bioassay of N-Nitrosodiphenylamine for Possible Carcinogenicity, Technical Report Series No. 164, DHEW Publication No. (NIH) 79-1720), Washington DC, US Government Printing Office.","transitional-cell carcinoma of the bladder","Conv",3,"0.0","mg/kg-day","ppm diet","18","0","Rat","Fischer 344","M/F","F","Oral diet",NA,"100","Weeks"
63,86306,"Diphenylnitrosamine","CalEPA",0.009,"bladder","Cardy RH, Lijinsky W, Hildebrandt PK. 1979. Neoplastic and nonneoplastic urinary bladder lesions induced in Fischer 344 rats and B6C3F1 hybrid mice by N-nitrosodiphenylamine. Ecotoxicol Environ 3:29-35.

National Cancer Institute (NCI). 1979. Bioassay of N-Nitrosodiphenylamine for Possible Carcinogenicity, Technical Report Series No. 164, DHEW Publication No. (NIH) 79-1720), Washington DC, US Government Printing Office.","transitional-cell carcinoma of the bladder","Conv",3,"92.0","mg/kg-day","ppm diet","46","0","Rat","Fischer 344","M/F","F","Oral diet",NA,"100","Weeks"
63,86306,"Diphenylnitrosamine","CalEPA",0.009,"bladder","Cardy RH, Lijinsky W, Hildebrandt PK. 1979. Neoplastic and nonneoplastic urinary bladder lesions induced in Fischer 344 rats and B6C3F1 hybrid mice by N-nitrosodiphenylamine. Ecotoxicol Environ 3:29-35.

National Cancer Institute (NCI). 1979. Bioassay of N-Nitrosodiphenylamine for Possible Carcinogenicity, Technical Report Series No. 164, DHEW Publication No. (NIH) 79-1720), Washington DC, US Government Printing Office.","transitional-cell carcinoma of the bladder","Conv",3,"368.0","mg/kg-day","ppm diet","49","40","Rat","Fischer 344","M/F","F","Oral diet",NA,"100","Weeks"
64,86748,"Carbazole","CalEPA",0.17,"liver","Tsuda H, Hagiwara A, Shibata M, Ohshima M, Ito N (1982). Carcinogenic effect of carbazole in the liver of (C57BL/6N x C3H/HeN)F1 mice. J Natl Cancer Inst 69:1383-1387.","hepatocellular carcinoma","Dose",4,"0.0","mg/kg-day","mg/kg-day","45","2","Mouse","B6C3F1","M/F","F","Oral diet",NA,"22","Months"
64,86748,"Carbazole","CalEPA",0.17,"liver","Tsuda H, Hagiwara A, Shibata M, Ohshima M, Ito N (1982). Carcinogenic effect of carbazole in the liver of (C57BL/6N x C3H/HeN)F1 mice. J Natl Cancer Inst 69:1383-1387.","hepatocellular carcinoma","Dose",4,"180.0","mg/kg-day","mg/kg-day","49","35","Mouse","B6C3F1","M/F","F","Oral diet",NA,"22","Months"
64,86748,"Carbazole","CalEPA",0.17,"liver","Tsuda H, Hagiwara A, Shibata M, Ohshima M, Ito N (1982). Carcinogenic effect of carbazole in the liver of (C57BL/6N x C3H/HeN)F1 mice. J Natl Cancer Inst 69:1383-1387.","hepatocellular carcinoma","Dose",4,"360.0","mg/kg-day","mg/kg-day","43","24","Mouse","B6C3F1","M/F","F","Oral diet",NA,"22","Months"
64,86748,"Carbazole","CalEPA",0.17,"liver","Tsuda H, Hagiwara A, Shibata M, Ohshima M, Ito N (1982). Carcinogenic effect of carbazole in the liver of (C57BL/6N x C3H/HeN)F1 mice. J Natl Cancer Inst 69:1383-1387.","hepatocellular carcinoma","Dose",4,"749.0","mg/kg-day","mg/kg-day","46","30","Mouse","B6C3F1","M/F","F","Oral diet",NA,"22","Months"
65,86748,"Carbazole","CalEPA",0.17,"stomach/forestomach","Tsuda H, Hagiwara A, Shibata M, Ohshima M, Ito N (1982). Carcinogenic effect of carbazole in the liver of (C57BL/6N x C3H/HeN)F1 mice. J Natl Cancer Inst 69:1383-1387.","forestomach tumors","Dose",4,"0.0","mg/kg-d","mg/kg-d","45","0","Mouse","B6C3F1","M/F","F","Oral diet",NA,"22","Months"
65,86748,"Carbazole","CalEPA",0.17,"stomach/forestomach","Tsuda H, Hagiwara A, Shibata M, Ohshima M, Ito N (1982). Carcinogenic effect of carbazole in the liver of (C57BL/6N x C3H/HeN)F1 mice. J Natl Cancer Inst 69:1383-1387.","forestomach tumors","Dose",4,"180.0","mg/kg-d","mg/kg-d","49","5","Mouse","B6C3F1","M/F","F","Oral diet",NA,"22","Months"
65,86748,"Carbazole","CalEPA",0.17,"stomach/forestomach","Tsuda H, Hagiwara A, Shibata M, Ohshima M, Ito N (1982). Carcinogenic effect of carbazole in the liver of (C57BL/6N x C3H/HeN)F1 mice. J Natl Cancer Inst 69:1383-1387.","forestomach tumors","Dose",4,"360.0","mg/kg-d","mg/kg-d","43","8","Mouse","B6C3F1","M/F","F","Oral diet",NA,"22","Months"
65,86748,"Carbazole","CalEPA",0.17,"stomach/forestomach","Tsuda H, Hagiwara A, Shibata M, Ohshima M, Ito N (1982). Carcinogenic effect of carbazole in the liver of (C57BL/6N x C3H/HeN)F1 mice. J Natl Cancer Inst 69:1383-1387.","forestomach tumors","Dose",4,"749.0","mg/kg-d","mg/kg-d","46","6","Mouse","B6C3F1","M/F","F","Oral diet",NA,"22","Months"
66,87296,"Cinnamyl Anthranilate","CalEPA",0.0046,"liver","National Cancer Institute (NCI, 1979). Bioassay of Cinnamyl Anthranilate for Possible Carcinogenicity. Carcinogenesis Technical Report Series No. 196. NTIS No. PB 295835. US Department of Health, Education and Welfare, NCI Carcinogenesis Testing Program, Bethesda, MD.","benign and malignant liver tumors","Dose",3,"0.0","ppm","ppm","50","3","Mouse","B6C3F1","M/F","F","Oral diet",NA,"103","Weeks"
66,87296,"Cinnamyl Anthranilate","CalEPA",0.0046,"liver","National Cancer Institute (NCI, 1979). Bioassay of Cinnamyl Anthranilate for Possible Carcinogenicity. Carcinogenesis Technical Report Series No. 196. NTIS No. PB 295835. US Department of Health, Education and Welfare, NCI Carcinogenesis Testing Program, Bethesda, MD.","benign and malignant liver tumors","Dose",3,"15000.0","ppm","ppm","49","20","Mouse","B6C3F1","M/F","F","Oral diet",NA,"103","Weeks"
66,87296,"Cinnamyl Anthranilate","CalEPA",0.0046,"liver","National Cancer Institute (NCI, 1979). Bioassay of Cinnamyl Anthranilate for Possible Carcinogenicity. Carcinogenesis Technical Report Series No. 196. NTIS No. PB 295835. US Department of Health, Education and Welfare, NCI Carcinogenesis Testing Program, Bethesda, MD.","benign and malignant liver tumors","Dose",3,"30000.0","ppm","ppm","49","33","Mouse","B6C3F1","M/F","F","Oral diet",NA,"103","Weeks"
67,87627,"2,6-Xylidine","CalEPA",0.0063,"nasal passages","NTP (1990). Toxicology and carcinogenesis studies of 2,6-xylidine in Charles River CD rats. National Toxicology Program. Technical Report Series No. 278. NIH Publication No. 90-2534. U.S. Department of Health and Human Services, Public Health Service, National Institutes of Health, 1990.","nasal cavity tumors (adenomas/carcinomas)","Conv",4,"0.0","mg/kg/day","ppm","55","0","Rat","CD","M/F","F","Oral diet",NA,"102","Weeks"
67,87627,"2,6-Xylidine","CalEPA",0.0063,"nasal passages","NTP (1990). Toxicology and carcinogenesis studies of 2,6-xylidine in Charles River CD rats. National Toxicology Program. Technical Report Series No. 278. NIH Publication No. 90-2534. U.S. Department of Health and Human Services, Public Health Service, National Institutes of Health, 1990.","nasal cavity tumors (adenomas/carcinomas)","Conv",4,"13.3","mg/kg/day","ppm","55","0","Rat","CD","M/F","F","Oral diet",NA,"102","Weeks"
67,87627,"2,6-Xylidine","CalEPA",0.0063,"nasal passages","NTP (1990). Toxicology and carcinogenesis studies of 2,6-xylidine in Charles River CD rats. National Toxicology Program. Technical Report Series No. 278. NIH Publication No. 90-2534. U.S. Department of Health and Human Services, Public Health Service, National Institutes of Health, 1990.","nasal cavity tumors (adenomas/carcinomas)","Conv",4,"44.2","mg/kg/day","ppm","56","2","Rat","CD","M/F","F","Oral diet",NA,"102","Weeks"
67,87627,"2,6-Xylidine","CalEPA",0.0063,"nasal passages","NTP (1990). Toxicology and carcinogenesis studies of 2,6-xylidine in Charles River CD rats. National Toxicology Program. Technical Report Series No. 278. NIH Publication No. 90-2534. U.S. Department of Health and Human Services, Public Health Service, National Institutes of Health, 1990.","nasal cavity tumors (adenomas/carcinomas)","Conv",4,"132.0","mg/kg/day","ppm","56","32","Rat","CD","M/F","F","Oral diet",NA,"102","Weeks"
